con;np1;np2;female;cat;verb;prompt;continuation
sodass;Benjamin;Melanie;False;exp-stim;verabscheute;Benjamin verabscheute Melanie, sodass;Benjamin verabscheute Melanie, sodass er sie nicht mehr sehen konnte.
sodass;Benjamin;Melanie;False;exp-stim;verehrte;Benjamin verehrte Melanie, sodass;Benjamin verehrte Melanie, sodass sie sich in ihr verliebte.
sodass;Benjamin;Melanie;False;exp-stim;vergötterte;Benjamin vergötterte Melanie, sodass;Benjamin vergötterte Melanie, sodass sie sich in ihn verliebte.
sodass;Benjamin;Melanie;False;exp-stim;vermisste;Benjamin vermisste Melanie, sodass;Benjamin vermisste Melanie, sodass sie sich in der Wohnung ihres Vaters aufhielt.
sodass;Patrick;Christina;False;stim-exp;beeindruckte;Patrick beeindruckte Christina, sodass;Patrick beeindruckte Christina, sodass sie sich für ihn entschied.
sodass;Patrick;Christina;False;stim-exp;enttäuschte;Patrick enttäuschte Christina, sodass;Patrick enttäuschte Christina, sodass sich die beiden nicht mehr unterhalten konnten.
sodass;Patrick;Christina;False;stim-exp;inspirierte;Patrick inspirierte Christina, sodass;Patrick inspirierte Christina, sodass sie sich entschied, sich selbst zu verwirklichen.
sodass;Patrick;Christina;False;stim-exp;langweilte;Patrick langweilte Christina, sodass;Patrick langweilte Christina, sodass sie ihn ins Bett legte.
sodass;Patrick;Christina;False;stim-exp;verblüffte;Patrick verblüffte Christina, sodass;Patrick verblüffte Christina, sodass sie sich nicht mehr fassen konnte.
sodass;Patrick;Christina;False;stim-exp;amüsierte;Patrick amüsierte Christina, sodass;Patrick amüsierte Christina, sodass sie sich anschloss.
sodass;Patrick;Christina;False;stim-exp;ängstigte;Patrick ängstigte Christina, sodass;Patrick ängstigte Christina, sodass sie sich nicht mehr an ihn gewöhnen konnte.
sodass;Patrick;Christina;False;stim-exp;begeisterte;Patrick begeisterte Christina, sodass;Patrick begeisterte Christina, sodass sie sich für ihn entschied.
sodass;Patrick;Christina;False;stim-exp;bezauberte;Patrick bezauberte Christina, sodass;Patrick bezauberte Christina, sodass sie sich sofort in ihn verliebte.
sodass;Patrick;Christina;False;stim-exp;entzückte;Patrick entzückte Christina, sodass;Patrick entzückte Christina, sodass sie sich in ihn verliebte.
sodass;Patrick;Christina;False;stim-exp;erschreckte;Patrick erschreckte Christina, sodass;Patrick erschreckte Christina, sodass sie ihn anstarrte.
sodass;Patrick;Christina;False;stim-exp;erschütterte;Patrick erschütterte Christina, sodass;Patrick erschütterte Christina, sodass sie nicht mehr wusste, was sie tun sollte.
sodass;Patrick;Christina;False;stim-exp;erstaunte;Patrick erstaunte Christina, sodass;Patrick erstaunte Christina, sodass die beiden sich in die Arme schließen.
sodass;Patrick;Christina;False;stim-exp;faszinierte;Patrick faszinierte Christina, sodass;Patrick faszinierte Christina, sodass sie sich in ihn verliebte. Doch die beiden waren sich nicht einig, wie
sodass;Patrick;Christina;False;stim-exp;irritierte;Patrick irritierte Christina, sodass;Patrick irritierte Christina, sodass sie ihn ansprach.
sodass;Patrick;Christina;False;stim-exp;schockierte;Patrick schockierte Christina, sodass;Patrick schockierte Christina, sodass sie sich nicht mehr richtig bewegen konnte.
sodass;Patrick;Christina;False;stim-exp;störte;Patrick störte Christina, sodass;Patrick störte Christina, sodass sie sich nicht mehr richtig konzentrieren konnte.
sodass;Patrick;Christina;False;stim-exp;überraschte;Patrick überraschte Christina, sodass;Patrick überraschte Christina, sodass sie sich sofort in ihr Herz verliebte.
sodass;Patrick;Christina;False;stim-exp;verwirrte;Patrick verwirrte Christina, sodass;Patrick verwirrte Christina, sodass sie sich nicht mehr richtig zurechtfinden konnte.
sodass;Patrick;Christina;False;exp-stim;bewunderte;Patrick bewunderte Christina, sodass;Patrick bewunderte Christina, sodass sie sich in ihr verliebte.
sodass;Patrick;Christina;False;exp-stim;fürchtete;Patrick fürchtete Christina, sodass;Patrick fürchtete Christina, sodass er ihr die Hand schüttelte.
sodass;Patrick;Christina;False;exp-stim;sorgte sich um;Patrick sorgte sich um Christina, sodass;Patrick sorgte sich um Christina, sodass sie ihn aufforderte, sich um sie zu kümmern.
sodass;Patrick;Christina;False;exp-stim;verachtete;Patrick verachtete Christina, sodass;Patrick verachtete Christina, sodass sie sich nicht mehr mit ihm unterhalten konnte.
sodass;Patrick;Christina;False;exp-stim;vertraute;Patrick vertraute Christina, sodass;Patrick vertraute Christina, sodass die beiden sich bald in einer Beziehung befanden.
sodass;Patrick;Christina;False;exp-stim;achtete;Patrick achtete Christina, sodass;Patrick achtete Christina, sodass die beiden sich in der Schule kennenlernten.
sodass;Patrick;Christina;False;exp-stim;bedauerte;Patrick bedauerte Christina, sodass;Patrick bedauerte Christina, sodass er sie nicht mehr sehen konnte.
sodass;Patrick;Christina;False;exp-stim;bemitleidete;Patrick bemitleidete Christina, sodass;Patrick bemitleidete Christina, sodass er ihr einen Blumenstrauß überreichte.
sodass;Patrick;Christina;False;exp-stim;ekelte sich vor;Patrick ekelte sich vor Christina, sodass;Patrick ekelte sich vor Christina, sodass sie ihn anschloss.
sodass;Patrick;Christina;False;exp-stim;hasste;Patrick hasste Christina, sodass;Patrick hasste Christina, sodass sie ihn nicht mehr sehen kann.
sodass;Patrick;Christina;False;exp-stim;liebte;Patrick liebte Christina, sodass;Patrick liebte Christina, sodass sie sich mit ihr verlobte.
sodass;Patrick;Christina;False;exp-stim;misstraute;Patrick misstraute Christina, sodass;Patrick misstraute Christina, sodass sie ihn angreift.
sodass;Patrick;Christina;False;exp-stim;mochte;Patrick mochte Christina, sodass;Patrick mochte Christina, sodass er sie heiraten wollte.
sodass;Patrick;Christina;False;exp-stim;respektierte;Patrick respektierte Christina, sodass;Patrick respektierte Christina, sodass sie sich nicht mehr an ihn gewöhnen konnte.
sodass;Patrick;Christina;False;exp-stim;schätzte;Patrick schätzte Christina, sodass;Patrick schätzte Christina, sodass sie sich in ihr verliebte.
sodass;Patrick;Christina;False;exp-stim;verabscheute;Patrick verabscheute Christina, sodass;Patrick verabscheute Christina, sodass er sie nicht mehr sehen konnte.
sodass;Patrick;Christina;False;exp-stim;verehrte;Patrick verehrte Christina, sodass;Patrick verehrte Christina, sodass er sie als seine Frau bezeichnete.
sodass;Patrick;Christina;False;exp-stim;vergötterte;Patrick vergötterte Christina, sodass;Patrick vergötterte Christina, sodass sie sich in ihn verliebte.
sodass;Patrick;Christina;False;exp-stim;vermisste;Patrick vermisste Christina, sodass;Patrick vermisste Christina, sodass die beiden sich in einem Hotelzimmer trafen.
sodass;Andreas;Sophie;False;stim-exp;beeindruckte;Andreas beeindruckte Sophie, sodass;Andreas beeindruckte Sophie, sodass sie sich für ihn entschied.
sodass;Andreas;Sophie;False;stim-exp;enttäuschte;Andreas enttäuschte Sophie, sodass;Andreas enttäuschte Sophie, sodass die beiden sich nicht mehr unterhalten konnten.
sodass;Andreas;Sophie;False;stim-exp;inspirierte;Andreas inspirierte Sophie, sodass;Andreas inspirierte Sophie, sodass sie sich für die Rolle der Sophie entschieden hat.
sodass;Andreas;Sophie;False;stim-exp;langweilte;Andreas langweilte Sophie, sodass;Andreas langweilte Sophie, sodass sie ihn ins Bett legte.
sodass;Andreas;Sophie;False;stim-exp;verblüffte;Andreas verblüffte Sophie, sodass;Andreas verblüffte Sophie, sodass sie sich in ihn verliebte.
sodass;Andreas;Sophie;False;stim-exp;amüsierte;Andreas amüsierte Sophie, sodass;Andreas amüsierte Sophie, sodass die beiden sich in die Arme schließen konnten.
sodass;Andreas;Sophie;False;stim-exp;ängstigte;Andreas ängstigte Sophie, sodass;Andreas ängstigte Sophie, sodass sie sich nicht mehr an ihn gewöhnen konnte.
sodass;Andreas;Sophie;False;stim-exp;begeisterte;Andreas begeisterte Sophie, sodass;Andreas begeisterte Sophie, sodass sie sich für ihn entschied.
sodass;Andreas;Sophie;False;stim-exp;bezauberte;Andreas bezauberte Sophie, sodass;Andreas bezauberte Sophie, sodass sich die beiden in die Arme schließen konnten.
sodass;Andreas;Sophie;False;stim-exp;entzückte;Andreas entzückte Sophie, sodass;Andreas entzückte Sophie, sodass die beiden sich in die Arme schließen konnten.
sodass;Andreas;Sophie;False;stim-exp;erschreckte;Andreas erschreckte Sophie, sodass;Andreas erschreckte Sophie, sodass sie sich nicht mehr richtig bewegen konnte.
sodass;Andreas;Sophie;False;stim-exp;erschütterte;Andreas erschütterte Sophie, sodass;Andreas erschütterte Sophie, sodass sie sich nicht mehr richtig bewegen konnte.
sodass;Andreas;Sophie;False;stim-exp;erstaunte;Andreas erstaunte Sophie, sodass;Andreas erstaunte Sophie, sodass sie ihn ansah.
sodass;Andreas;Sophie;False;stim-exp;faszinierte;Andreas faszinierte Sophie, sodass;Andreas faszinierte Sophie, sodass er sie heiraten wollte. Doch Sophie war nicht bereit, sich für einen Mann zu entscheiden
sodass;Andreas;Sophie;False;stim-exp;irritierte;Andreas irritierte Sophie, sodass;Andreas irritierte Sophie, sodass die beiden sich auf den Weg ins Büro machten.
sodass;Andreas;Sophie;False;stim-exp;schockierte;Andreas schockierte Sophie, sodass;Andreas schockierte Sophie, sodass sie sich nicht mehr richtig bewegen konnte.
sodass;Andreas;Sophie;False;stim-exp;störte;Andreas störte Sophie, sodass;Andreas störte Sophie, sodass sie sich nicht mehr richtig konzentrieren konnte.
sodass;Andreas;Sophie;False;stim-exp;überraschte;Andreas überraschte Sophie, sodass;Andreas überraschte Sophie, sodass sie sich sofort in ihr Herz verliebte.
sodass;Andreas;Sophie;False;stim-exp;verwirrte;Andreas verwirrte Sophie, sodass;Andreas verwirrte Sophie, sodass die beiden sich nicht mehr richtig verstehen konnten.
sodass;Andreas;Sophie;False;exp-stim;bewunderte;Andreas bewunderte Sophie, sodass;Andreas bewunderte Sophie, sodass sie sich in ihr verliebte.
sodass;Andreas;Sophie;False;exp-stim;fürchtete;Andreas fürchtete Sophie, sodass;Andreas fürchtete Sophie, sodass sie sich nicht mehr um sie kümmern konnte.
sodass;Andreas;Sophie;False;exp-stim;sorgte sich um;Andreas sorgte sich um Sophie, sodass;Andreas sorgte sich um Sophie, sodass er sie in die Schule schickte.
sodass;Andreas;Sophie;False;exp-stim;verachtete;Andreas verachtete Sophie, sodass;Andreas verachtete Sophie, sodass sie sich nicht mehr mit ihr unterhalten konnte.
sodass;Andreas;Sophie;False;exp-stim;vertraute;Andreas vertraute Sophie, sodass;Andreas vertraute Sophie, sodass sich die beiden schnell ins Gespräch brachten.
sodass;Andreas;Sophie;False;exp-stim;achtete;Andreas achtete Sophie, sodass;Andreas achtete Sophie, sodass er sie in die Arme schließen konnte.
sodass;Andreas;Sophie;False;exp-stim;bedauerte;Andreas bedauerte Sophie, sodass;Andreas bedauerte Sophie, sodass er sie nicht mehr sehen konnte.
sodass;Andreas;Sophie;False;exp-stim;bemitleidete;Andreas bemitleidete Sophie, sodass;Andreas bemitleidete Sophie, sodass Sophie ihm die Hand reichte.
sodass;Andreas;Sophie;False;exp-stim;ekelte sich vor;Andreas ekelte sich vor Sophie, sodass;Andreas ekelte sich vor Sophie, sodass sie sich nicht mehr an ihn gewöhnen konnte.
sodass;Andreas;Sophie;False;exp-stim;hasste;Andreas hasste Sophie, sodass;Andreas hasste Sophie, sodass sie ihn nicht mehr sehen konnte.
sodass;Andreas;Sophie;False;exp-stim;liebte;Andreas liebte Sophie, sodass;Andreas liebte Sophie, sodass er sie auch als seine Frau bezeichnete.
sodass;Andreas;Sophie;False;exp-stim;misstraute;Andreas misstraute Sophie, sodass;Andreas misstraute Sophie, sodass sie ihn angreift.
sodass;Andreas;Sophie;False;exp-stim;mochte;Andreas mochte Sophie, sodass;Andreas mochte Sophie, sodass sie sich in ihr verliebte.
sodass;Andreas;Sophie;False;exp-stim;respektierte;Andreas respektierte Sophie, sodass;Andreas respektierte Sophie, sodass sie sich nicht mehr wehrte.
sodass;Andreas;Sophie;False;exp-stim;schätzte;Andreas schätzte Sophie, sodass;Andreas schätzte Sophie, sodass sie sich in ihr verliebte.
sodass;Andreas;Sophie;False;exp-stim;verabscheute;Andreas verabscheute Sophie, sodass;Andreas verabscheute Sophie, sodass er sie nicht mehr sehen konnte.
sodass;Andreas;Sophie;False;exp-stim;verehrte;Andreas verehrte Sophie, sodass;Andreas verehrte Sophie, sodass er sie als seine Frau bezeichnete.
sodass;Andreas;Sophie;False;exp-stim;vergötterte;Andreas vergötterte Sophie, sodass;Andreas vergötterte Sophie, sodass er sie auch als seine Frau bezeichnete.
sodass;Andreas;Sophie;False;exp-stim;vermisste;Andreas vermisste Sophie, sodass;Andreas vermisste Sophie, sodass die Polizei die Ermittlungen aufgenommen hat.
sodass;Thomas;Svenja;False;stim-exp;beeindruckte;Thomas beeindruckte Svenja, sodass;Thomas beeindruckte Svenja, sodass sie sich für ihn entschied.
sodass;Thomas;Svenja;False;stim-exp;enttäuschte;Thomas enttäuschte Svenja, sodass;Thomas enttäuschte Svenja, sodass er sie aufforderte, sich mit ihm zu treffen.
sodass;Thomas;Svenja;False;stim-exp;inspirierte;Thomas inspirierte Svenja, sodass;Thomas inspirierte Svenja, sodass sie sich für die Wahl des Namens entschied.
sodass;Thomas;Svenja;False;stim-exp;langweilte;Thomas langweilte Svenja, sodass;Thomas langweilte Svenja, sodass er sie ins Bett legte.
sodass;Thomas;Svenja;False;stim-exp;verblüffte;Thomas verblüffte Svenja, sodass;Thomas verblüffte Svenja, sodass sie ihn ansprach.
sodass;Thomas;Svenja;False;stim-exp;amüsierte;Thomas amüsierte Svenja, sodass;Thomas amüsierte Svenja, sodass sich beide sichtlich wohl fühlten.
sodass;Thomas;Svenja;False;stim-exp;ängstigte;Thomas ängstigte Svenja, sodass;Thomas ängstigte Svenja, sodass sie sich nicht mehr an ihn gewöhnen konnte.
sodass;Thomas;Svenja;False;stim-exp;begeisterte;Thomas begeisterte Svenja, sodass;Thomas begeisterte Svenja, sodass sie sich für ihn entschied.
sodass;Thomas;Svenja;False;stim-exp;bezauberte;Thomas bezauberte Svenja, sodass;Thomas bezauberte Svenja, sodass sie sich sofort in ihn verliebte.
sodass;Thomas;Svenja;False;stim-exp;entzückte;Thomas entzückte Svenja, sodass;Thomas entzückte Svenja, sodass die beiden sich in die Arme schließen konnten.
sodass;Thomas;Svenja;False;stim-exp;erschreckte;Thomas erschreckte Svenja, sodass;Thomas erschreckte Svenja, sodass sie ihn anstarrte.
sodass;Thomas;Svenja;False;stim-exp;erschütterte;Thomas erschütterte Svenja, sodass;Thomas erschütterte Svenja, sodass die beiden sich in die Arme schließen mussten.
sodass;Thomas;Svenja;False;stim-exp;erstaunte;Thomas erstaunte Svenja, sodass;Thomas erstaunte Svenja, sodass die beiden sich aneinander gekettet hatten.
sodass;Thomas;Svenja;False;stim-exp;faszinierte;Thomas faszinierte Svenja, sodass;Thomas faszinierte Svenja, sodass sie sich in ihn verliebte. Doch die beiden waren sich nicht einig, wie
sodass;Thomas;Svenja;False;stim-exp;irritierte;Thomas irritierte Svenja, sodass;Thomas irritierte Svenja, sodass sie ihn ansprach.
sodass;Thomas;Svenja;False;stim-exp;schockierte;Thomas schockierte Svenja, sodass;Thomas schockierte Svenja, sodass sie sich nicht mehr richtig bewegen konnte.
sodass;Thomas;Svenja;False;stim-exp;störte;Thomas störte Svenja, sodass;Thomas störte Svenja, sodass Svenja ihn ansprach.
sodass;Thomas;Svenja;False;stim-exp;überraschte;Thomas überraschte Svenja, sodass;Thomas überraschte Svenja, sodass sie sich sofort an ihn gewandt hatte.
sodass;Thomas;Svenja;False;stim-exp;verwirrte;Thomas verwirrte Svenja, sodass;Thomas verwirrte Svenja, sodass sie sich nicht mehr richtig zurechtfinden konnte.
sodass;Thomas;Svenja;False;exp-stim;bewunderte;Thomas bewunderte Svenja, sodass;Thomas bewunderte Svenja, sodass sie sich an ihn gewandt hatte.
sodass;Thomas;Svenja;False;exp-stim;fürchtete;Thomas fürchtete Svenja, sodass;Thomas fürchtete Svenja, sodass er sie nicht mehr sehen konnte.
sodass;Thomas;Svenja;False;exp-stim;sorgte sich um;Thomas sorgte sich um Svenja, sodass;Thomas sorgte sich um Svenja, sodass sie ihn aufforderte, sie zu beschützen.
sodass;Thomas;Svenja;False;exp-stim;verachtete;Thomas verachtete Svenja, sodass;Thomas verachtete Svenja, sodass sie sich von ihm getrennt hatte.
sodass;Thomas;Svenja;False;exp-stim;vertraute;Thomas vertraute Svenja, sodass;Thomas vertraute Svenja, sodass sie sich in der Lage fühlte, sich selbst zu kontrollieren.
sodass;Thomas;Svenja;False;exp-stim;achtete;Thomas achtete Svenja, sodass;Thomas achtete Svenja, sodass sie ihn nicht mehr sehen konnte.
sodass;Thomas;Svenja;False;exp-stim;bedauerte;Thomas bedauerte Svenja, sodass;Thomas bedauerte Svenja, sodass er sie in die Arme schließen musste.
sodass;Thomas;Svenja;False;exp-stim;bemitleidete;Thomas bemitleidete Svenja, sodass;Thomas bemitleidete Svenja, sodass sich die beiden nicht mehr sehen konnten.
sodass;Thomas;Svenja;False;exp-stim;ekelte sich vor;Thomas ekelte sich vor Svenja, sodass;Thomas ekelte sich vor Svenja, sodass er sie anschloss.
sodass;Thomas;Svenja;False;exp-stim;hasste;Thomas hasste Svenja, sodass;Thomas hasste Svenja, sodass sie ihn nicht mehr sehen konnte.
sodass;Thomas;Svenja;False;exp-stim;liebte;Thomas liebte Svenja, sodass;Thomas liebte Svenja, sodass er sie auch als seine Frau bezeichnete.
sodass;Thomas;Svenja;False;exp-stim;misstraute;Thomas misstraute Svenja, sodass;Thomas misstraute Svenja, sodass Svenja ihn in die Arme schließt.
sodass;Thomas;Svenja;False;exp-stim;mochte;Thomas mochte Svenja, sodass;Thomas mochte Svenja, sodass sie ihn fragte, ob er sie heiraten wolle.
sodass;Thomas;Svenja;False;exp-stim;respektierte;Thomas respektierte Svenja, sodass;Thomas respektierte Svenja, sodass sie ihn mit einem Kuss an die Wange drückte.
sodass;Thomas;Svenja;False;exp-stim;schätzte;Thomas schätzte Svenja, sodass;Thomas schätzte Svenja, sodass sie sich für ihn entschied.
sodass;Thomas;Svenja;False;exp-stim;verabscheute;Thomas verabscheute Svenja, sodass;Thomas verabscheute Svenja, sodass sie sich von ihm getrennt hatte.
sodass;Thomas;Svenja;False;exp-stim;verehrte;Thomas verehrte Svenja, sodass;"Thomas verehrte Svenja, sodass er sie auch als ""Svenja"" bezeichnete."
sodass;Thomas;Svenja;False;exp-stim;vergötterte;Thomas vergötterte Svenja, sodass;Thomas vergötterte Svenja, sodass er sie auch als seine Frau bezeichnete.
sodass;Thomas;Svenja;False;exp-stim;vermisste;Thomas vermisste Svenja, sodass;Thomas vermisste Svenja, sodass die Polizei die Ermittlungen aufgenommen hat.
sodass;Marcus;Hannah;False;stim-exp;beeindruckte;Marcus beeindruckte Hannah, sodass;Marcus beeindruckte Hannah, sodass sie sich für ihn entschied.
sodass;Marcus;Hannah;False;stim-exp;enttäuschte;Marcus enttäuschte Hannah, sodass;Marcus enttäuschte Hannah, sodass die beiden sich nicht mehr unterhalten konnten.
sodass;Marcus;Hannah;False;stim-exp;inspirierte;Marcus inspirierte Hannah, sodass;Marcus inspirierte Hannah, sodass sie sich entschlossen hat, sich selbst zu ernähren.
sodass;Marcus;Hannah;False;stim-exp;langweilte;Marcus langweilte Hannah, sodass;Marcus langweilte Hannah, sodass sie sich auf den Weg machte, um ihn zu suchen.
sodass;Marcus;Hannah;False;stim-exp;verblüffte;Marcus verblüffte Hannah, sodass;Marcus verblüffte Hannah, sodass sie sich nicht mehr wehrte.
sodass;Marcus;Hannah;False;stim-exp;amüsierte;Marcus amüsierte Hannah, sodass;Marcus amüsierte Hannah, sodass sich die beiden auf den Weg machten.
sodass;Marcus;Hannah;False;stim-exp;ängstigte;Marcus ängstigte Hannah, sodass;Marcus ängstigte Hannah, sodass sie sich nicht mehr an ihn erinnern konnte.
sodass;Marcus;Hannah;False;stim-exp;begeisterte;Marcus begeisterte Hannah, sodass;Marcus begeisterte Hannah, sodass sie sich für ihn entschied.
sodass;Marcus;Hannah;False;stim-exp;bezauberte;Marcus bezauberte Hannah, sodass;Marcus bezauberte Hannah, sodass die beiden sich in die Arme schließen konnten.
sodass;Marcus;Hannah;False;stim-exp;entzückte;Marcus entzückte Hannah, sodass;Marcus entzückte Hannah, sodass sie sich nicht mehr wehrte.
sodass;Marcus;Hannah;False;stim-exp;erschreckte;Marcus erschreckte Hannah, sodass;Marcus erschreckte Hannah, sodass sie sich nicht mehr richtig bewegen konnte.
sodass;Marcus;Hannah;False;stim-exp;erschütterte;Marcus erschütterte Hannah, sodass;Marcus erschütterte Hannah, sodass sie nicht mehr wusste, was sie tun sollte.
sodass;Marcus;Hannah;False;stim-exp;erstaunte;Marcus erstaunte Hannah, sodass;Marcus erstaunte Hannah, sodass sie ihn ansah.
sodass;Marcus;Hannah;False;stim-exp;faszinierte;Marcus faszinierte Hannah, sodass;Marcus faszinierte Hannah, sodass sie sich in ihn verliebte. Doch als Hannah sich von ihm trennte, war
sodass;Marcus;Hannah;False;stim-exp;irritierte;Marcus irritierte Hannah, sodass;Marcus irritierte Hannah, sodass sie ihn ansprach.
sodass;Marcus;Hannah;False;stim-exp;schockierte;Marcus schockierte Hannah, sodass;Marcus schockierte Hannah, sodass sie sich nicht mehr richtig bewegen konnte.
sodass;Marcus;Hannah;False;stim-exp;störte;Marcus störte Hannah, sodass;Marcus störte Hannah, sodass die beiden sich nicht mehr sehen konnten.
sodass;Marcus;Hannah;False;stim-exp;überraschte;Marcus überraschte Hannah, sodass;Marcus überraschte Hannah, sodass sie sich nicht mehr fassen konnte.
sodass;Marcus;Hannah;False;stim-exp;verwirrte;Marcus verwirrte Hannah, sodass;Marcus verwirrte Hannah, sodass sie sich nicht mehr richtig zurechtfinden konnte.
sodass;Marcus;Hannah;False;exp-stim;bewunderte;Marcus bewunderte Hannah, sodass;Marcus bewunderte Hannah, sodass er sie anstarrte.
sodass;Marcus;Hannah;False;exp-stim;fürchtete;Marcus fürchtete Hannah, sodass;Marcus fürchtete Hannah, sodass er sie nicht mehr sehen konnte.
sodass;Marcus;Hannah;False;exp-stim;sorgte sich um;Marcus sorgte sich um Hannah, sodass;Marcus sorgte sich um Hannah, sodass er sie in die Schule schickte.
sodass;Marcus;Hannah;False;exp-stim;verachtete;Marcus verachtete Hannah, sodass;Marcus verachtete Hannah, sodass sie sich nicht mehr mit ihm unterhalten konnte.
sodass;Marcus;Hannah;False;exp-stim;vertraute;Marcus vertraute Hannah, sodass;Marcus vertraute Hannah, sodass sie sich nicht mehr trennen konnte.
sodass;Marcus;Hannah;False;exp-stim;achtete;Marcus achtete Hannah, sodass;Marcus achtete Hannah, sodass Hannah in der Lage war, sich selbst zu versorgen.
sodass;Marcus;Hannah;False;exp-stim;bedauerte;Marcus bedauerte Hannah, sodass;Marcus bedauerte Hannah, sodass sich die beiden nicht mehr sehen konnten.
sodass;Marcus;Hannah;False;exp-stim;bemitleidete;Marcus bemitleidete Hannah, sodass;Marcus bemitleidete Hannah, sodass sich die beiden nicht mehr sehen konnten.
sodass;Marcus;Hannah;False;exp-stim;ekelte sich vor;Marcus ekelte sich vor Hannah, sodass;Marcus ekelte sich vor Hannah, sodass er sie ansah.
sodass;Marcus;Hannah;False;exp-stim;hasste;Marcus hasste Hannah, sodass;Marcus hasste Hannah, sodass sie sich nicht mehr an ihn erinnern kann.
sodass;Marcus;Hannah;False;exp-stim;liebte;Marcus liebte Hannah, sodass;Marcus liebte Hannah, sodass sie sich für ihn entschied.
sodass;Marcus;Hannah;False;exp-stim;misstraute;Marcus misstraute Hannah, sodass;Marcus misstraute Hannah, sodass sie sich nicht mehr richtig an ihn gewöhnen kann.
sodass;Marcus;Hannah;False;exp-stim;mochte;Marcus mochte Hannah, sodass;Marcus mochte Hannah, sodass er sie in die Schule schickte.
sodass;Marcus;Hannah;False;exp-stim;respektierte;Marcus respektierte Hannah, sodass;Marcus respektierte Hannah, sodass sie sich nicht mehr wehrte.
sodass;Marcus;Hannah;False;exp-stim;schätzte;Marcus schätzte Hannah, sodass;Marcus schätzte Hannah, sodass sie ihn nicht mehr loslassen konnte.
sodass;Marcus;Hannah;False;exp-stim;verabscheute;Marcus verabscheute Hannah, sodass;Marcus verabscheute Hannah, sodass er sie nicht mehr sehen konnte.
sodass;Marcus;Hannah;False;exp-stim;verehrte;Marcus verehrte Hannah, sodass;Marcus verehrte Hannah, sodass es ihm schwer fiel, sich von ihr zu trennen.
sodass;Marcus;Hannah;False;exp-stim;vergötterte;Marcus vergötterte Hannah, sodass;Marcus vergötterte Hannah, sodass sie sich in ihn verliebte.
sodass;Marcus;Hannah;False;exp-stim;vermisste;Marcus vermisste Hannah, sodass;Marcus vermisste Hannah, sodass er ihr die Nachricht überbrachte.
sodass;Marcel;Lea;False;stim-exp;beeindruckte;Marcel beeindruckte Lea, sodass;Marcel beeindruckte Lea, sodass sie sich für ihn entschied.
sodass;Marcel;Lea;False;stim-exp;enttäuschte;Marcel enttäuschte Lea, sodass;Marcel enttäuschte Lea, sodass die beiden sich nicht mehr unterhalten konnten.
sodass;Marcel;Lea;False;stim-exp;inspirierte;Marcel inspirierte Lea, sodass;Marcel inspirierte Lea, sodass sie sich für die Rolle der Lea entschied.
sodass;Marcel;Lea;False;stim-exp;langweilte;Marcel langweilte Lea, sodass;Marcel langweilte Lea, sodass sie ihn einfach ignorierte.
sodass;Marcel;Lea;False;stim-exp;verblüffte;Marcel verblüffte Lea, sodass;Marcel verblüffte Lea, sodass sie sich nicht mehr wehrte.
sodass;Marcel;Lea;False;stim-exp;amüsierte;Marcel amüsierte Lea, sodass;Marcel amüsierte Lea, sodass sie sich in ihr Zimmer zurückzog.
sodass;Marcel;Lea;False;stim-exp;ängstigte;Marcel ängstigte Lea, sodass;Marcel ängstigte Lea, sodass sie sich nicht mehr an ihn gewöhnen konnte.
sodass;Marcel;Lea;False;stim-exp;begeisterte;Marcel begeisterte Lea, sodass;Marcel begeisterte Lea, sodass sie sich in der Folge für ihn entschied.
sodass;Marcel;Lea;False;stim-exp;bezauberte;Marcel bezauberte Lea, sodass;Marcel bezauberte Lea, sodass sie sich nicht mehr von ihm trennen konnte.
sodass;Marcel;Lea;False;stim-exp;entzückte;Marcel entzückte Lea, sodass;Marcel entzückte Lea, sodass sie sich in die Arme legte.
sodass;Marcel;Lea;False;stim-exp;erschreckte;Marcel erschreckte Lea, sodass;Marcel erschreckte Lea, sodass sie ihn anstarrte.
sodass;Marcel;Lea;False;stim-exp;erschütterte;Marcel erschütterte Lea, sodass;Marcel erschütterte Lea, sodass sie sich nicht mehr richtig bewegen konnte.
sodass;Marcel;Lea;False;stim-exp;erstaunte;Marcel erstaunte Lea, sodass;Marcel erstaunte Lea, sodass sie ihn anstarrte.
sodass;Marcel;Lea;False;stim-exp;faszinierte;Marcel faszinierte Lea, sodass;Marcel faszinierte Lea, sodass sie sich in ihn verliebte. Doch als sie sich in den jungen Mann verliebt
sodass;Marcel;Lea;False;stim-exp;irritierte;Marcel irritierte Lea, sodass;Marcel irritierte Lea, sodass sie sich nicht mehr an ihn gewöhnen konnte.
sodass;Marcel;Lea;False;stim-exp;schockierte;Marcel schockierte Lea, sodass;Marcel schockierte Lea, sodass sie sich nicht mehr richtig bewegen konnte.
sodass;Marcel;Lea;False;stim-exp;störte;Marcel störte Lea, sodass;Marcel störte Lea, sodass sie sich nicht mehr richtig konzentrieren konnte.
sodass;Marcel;Lea;False;stim-exp;überraschte;Marcel überraschte Lea, sodass;Marcel überraschte Lea, sodass sie sich sofort an ihn gewandt hatte.
sodass;Marcel;Lea;False;stim-exp;verwirrte;Marcel verwirrte Lea, sodass;Marcel verwirrte Lea, sodass sie sich nicht mehr richtig zurechtfinden konnte.
